2018-12-31T00:05:29,369701000,59.3364,-152.1842,17.7,0.0,3.0
2018-12-31T00:05:30,368013040,60.69496,-151.42353,2.1,-63.6,354.0
2018-12-31T00:05:31,367400220,60.75475,-151.30696,0.2,128.2,51.0
2018-12-31T00:05:35,351925000,57.91043,-151.41164,10.5,-63.6,344.0
2018-12-31T00:05:37,367127080,57.77772,-152.41269,0.1,-58.5,227.0
2018-12-31T00:05:38,338205000,60.7827,-148.19312,15.6,-133.7,277.0
2018-12-31T00:05:41,367405090,57.78667,-152.41001,0.1,-76.0,511.0
2018-12-31T00:05:43,368019250,59.61424,-151.37221,4.2,46.3,49.0
2018-12-31T00:05:44,366830940,57.77712,-152.41231,0.1,-52.6,511.0
2018-12-31T00:05:51,366888920,61.09108,-146.4257,4.7,168.7,168.0
2018-12-31T00:05:53,367038440,58.18798,-153.36073,7.0,-190.9,218.0
2018-12-31T00:05:57,367310500,59.60504,-151.42111,-0.1,-49.6,302.0
2018-12-31T00:05:57,369332000,61.11212,-146.38348,2.6,40.7,66.0
2018-12-31T00:06:01,367010000,60.56036,-147.9043,3.8,112.8,113.0
2018-12-31T00:06:19,366941780,57.78417,-152.41692,3.1,132.5,130.0
2018-12-31T00:06:19,368017000,61.11245,-146.41355,9.3,91.1,91.0
2018-12-31T00:06:22,368033930,60.64395,-147.45413,0.3,30.6,511.0
2018-12-31T00:06:23,338792000,60.75214,-151.30757,0.1,2.3,46.0
2018-12-31T00:06:25,367157580,57.7859,-152.41046,0.7,-55.3,511.0
2018-12-31T00:06:29,366342000,61.11253,-146.37858,1.0,92.8,93.0
2018-12-31T00:06:30,367625350,59.60352,-151.42179,0.1,-145.0,511.0
2018-12-31T00:06:31,368015220,61.10252,-146.27733,0.1,196.6,83.0
2018-12-31T00:06:34,367400220,60.7548,-151.30712,0.6,-74.8,23.0
2018-12-31T00:06:34,368023120,61.11262,-146.38047,0.8,97.0,511.0
2018-12-31T00:06:35,369701000,59.3418,-152.1842,17.7,-50.6,3.0
2018-12-31T00:06:37,338129000,59.60581,-151.42598,1.0,77.7,511.0
2018-12-31T00:06:38,367385840,57.7861,-152.41067,0.1,16.8,511.0
2018-12-31T00:06:41,368013040,60.69563,-151.4239,2.1,-64.6,353.0
2018-12-31T00:06:42,367014530,61.12593,-146.34949,0.1,-60.8,511.0
2018-12-31T00:06:43,367365030,60.75856,-151.30513,0.2,-119.8,42.0
2018-12-31T00:06:44,338205000,60.78321,-148.2028,15.6,-133.4,277.0
2018-12-31T00:06:45,351925000,57.91371,-151.41313,10.5,-63.5,344.0
2018-12-31T00:06:46,368025440,60.64377,-147.45544,0.3,114.5,81.0
2018-12-31T00:06:53,368019250,59.61518,-151.37003,4.7,49.1,49.0
2018-12-31T00:06:57,367755420,57.77831,-152.41373,0.1,-64.1,511.0
2018-12-31T00:06:58,367310500,59.60504,-151.42112,-0.1,-49.6,302.0
2018-12-31T00:07:00,367438220,59.60549,-151.42323,0.1,-56.6,511.0
2018-12-31T00:07:00,369332000,61.11238,-146.38206,2.0,82.1,83.0
2018-12-31T00:07:02,366888920,61.08967,-146.42501,4.4,161.2,157.0
2018-12-31T00:07:03,367038440,58.18628,-153.36344,6.9,-190.5,215.0
2018-12-31T00:07:04,367330860,57.77777,-152.41337,0.1,-182.1,511.0
2018-12-31T00:07:09,367379340,57.7784,-152.41205,0.1,-53.9,511.0
2018-12-31T00:07:12,367010000,60.55979,-147.90195,4.3,91.9,113.0
2018-12-31T00:07:19,367189280,57.77833,-152.4143,0.1,-123.7,511.0
2018-12-31T00:07:22,366941780,57.78367,-152.41565,2.6,122.5,120.0
2018-12-31T00:07:24,366444090,57.77819,-152.41347,0.6,17.0,223.0
2018-12-31T00:07:26,367157580,57.7858,-152.41047,1.0,-55.3,511.0
2018-12-31T00:07:30,368017000,61.11256,-146.40743,9.0,81.8,80.0
2018-12-31T00:07:32,338792000,60.75206,-151.30755,0.1,69.6,48.0
2018-12-31T00:07:36,367589770,57.78577,-152.41678,0.1,25.6,511.0
2018-12-31T00:07:37,366342000,61.11255,-146.37797,0.8,83.2,85.0
2018-12-31T00:07:40,367322830,60.11866,-149.4315,0.1,-164.2,511.0
2018-12-31T00:07:40,369701000,59.34698,-152.18413,17.8,0.0,3.0
2018-12-31T00:07:41,367400220,60.75499,-151.30733,0.6,-70.2,22.0
2018-12-31T00:07:45,368023120,61.1126,-146.37985,0.8,97.9,511.0
2018-12-31T00:07:48,368013040,60.69625,-151.42398,1.9,-63.7,322.0
2018-12-31T00:07:50,338205000,60.78371,-148.2125,15.6,-134.1,277.0
2018-12-31T00:07:55,351925000,57.917,-151.41464,10.6,-61.8,345.0
2018-12-31T00:08:03,368019250,59.6162,-151.36766,5.0,48.5,47.0
2018-12-31T00:08:05,366888920,61.0886,-146.42382,4.2,145.0,137.0
2018-12-31T00:08:06,338320000,57.78642,-152.41467,0.1,-66.1,511.0
2018-12-31T00:08:06,369332000,61.11246,-146.38116,0.9,82.2,90.0
2018-12-31T00:08:08,367310500,59.60505,-151.4211,-0.1,-49.6,301.0
2018-12-31T00:08:13,367038440,58.18453,-153.36617,7.1,-189.9,220.0
2018-12-31T00:08:15,367507830,57.77752,-152.41224,0.1,-110.5,511.0
2018-12-31T00:08:22,367010000,60.55926,-147.89967,4.3,122.2,113.0
2018-12-31T00:08:28,366943880,59.4374,-151.71637,0.1,63.8,511.0
2018-12-31T00:08:29,367369840,57.78372,-152.42515,0.1,-52.5,511.0
2018-12-31T00:08:31,367324000,57.77767,-152.41631,0.1,-60.3,511.0
2018-12-31T00:08:32,366941780,57.78328,-152.41413,3.3,106.7,103.0
2018-12-31T00:08:33,368017000,61.11312,-146.4021,8.8,79.5,71.0
