367507830,2018-12-31T00:04:45,57.77753,-152.41231,0.0,-148.5,511.0,PACIFIC STORM,IMO8983727,WDF9692,30,0,26,7,,,B
367507830,2018-12-31T00:03:36,57.77756,-152.41232,0.0,-151.2,511.0,PACIFIC STORM,IMO8983727,WDF9692,30,0,26,7,,,B
367324000,2018-12-31T00:02:51,57.77762,-152.41634,0.1,-71.6,511.0,RESOLUTION,,WBR6941,30,15,,,,90,B
366830940,2018-12-31T00:04:35,57.77705,-152.41230,0.1,-55.4,511.0,STORMBIRD,IMO8856053,WDH6748,30,8,24,7,,,B
367379340,2018-12-31T00:07:09,57.77840,-152.41205,0.1,-53.9,511.0,KENDRA H,IMO8938887,WDE6370,30,,22,7,,,B
367379340,2018-12-31T00:01:08,57.77843,-152.41202,0.0,-53.9,511.0,KENDRA H,IMO8938887,WDE6370,30,,22,7,,,B
367507830,2018-12-31T00:08:15,57.77752,-152.41224,0.1,-110.5,511.0,PACIFIC STORM,IMO8983727,WDF9692,30,0,26,7,,,B
367319530,2018-12-31T00:03:35,57.77874,-152.41033,0.0,-59.5,511.0,STELLA,IMO8958643,WDE2039,30,15,17,7,,30,B
367319530,2018-12-31T00:04:36,57.77879,-152.41031,0.0,-60.1,511.0,STELLA,IMO8958643,WDE2039,30,15,17,7,,30,B
367319530,2018-12-31T00:06:56,57.77873,-152.41026,0.0,-57.1,511.0,STELLA,IMO8958643,WDE2039,30,15,17,7,,30,B
367324000,2018-12-31T00:05:11,57.77766,-152.41633,0.0,-51.5,511.0,RESOLUTION,,WBR6941,30,15,,,,90,B
367324000,2018-12-31T00:06:20,57.77764,-152.41630,0.0,-60.8,511.0,RESOLUTION,,WBR6941,30,15,,,,90,B
367324000,2018-12-31T00:01:40,57.77763,-152.41636,0.0,-51.7,511.0,RESOLUTION,,WBR6941,30,15,,,,90,B
366830940,2018-12-31T00:05:44,57.77712,-152.41231,0.1,-52.6,511.0,STORMBIRD,IMO8856053,WDH6748,30,8,24,7,,,B
366830940,2018-12-31T00:06:45,57.77709,-152.41233,0.0,-54.4,511.0,STORMBIRD,IMO8856053,WDH6748,30,8,24,7,,,B
367116830,2018-12-31T00:01:23,57.77893,-152.41229,0.0,41.9,511.0,LUCRATIVE,IMO8107945,WAI4003,30,,21,7,,,B
366943880,2018-12-31T00:02:31,59.43735,-151.71633,0.0,63.8,511.0,JOANN MARIE,,WDH6884,30,,16,5,,,B
338129000,2018-12-31T00:06:37,59.60581,-151.42598,1.0,77.7,511.0,INTREPID,IMO9585508,WDE8226,30,,17,7,,,B
366747250,2018-12-31T00:08:19,57.77816,-152.41432,0.0,-175.6,511.0,MICHELLE RENEE,IMO8852306,WDE5359,30,7,29,8,,30,B
366830940,2018-12-31T00:02:16,57.77706,-152.41226,0.0,-67.3,511.0,STORMBIRD,IMO8856053,WDH6748,30,8,24,7,,,B
367324000,2018-12-31T00:08:31,57.77767,-152.41631,0.1,-60.3,511.0,RESOLUTION,,WBR6941,30,15,,,,90,B
367011410,2018-12-31T00:03:12,59.60617,-151.42494,0.0,0.0,511.0,KUSTATAN,IMO8856510,WAJ6882,30,0,26,8,,,B
366747250,2018-12-31T00:00:28,57.77813,-152.41433,0.0,171.7,511.0,MICHELLE RENEE,IMO8852306,WDE5359,30,7,29,8,,30,B
366747250,2018-12-31T00:06:08,57.77814,-152.41434,0.0,60.7,511.0,MICHELLE RENEE,IMO8852306,WDE5359,30,7,29,8,,30,B
338129000,2018-12-31T00:00:35,59.60566,-151.42586,0.2,4.7,511.0,INTREPID,IMO9585508,WDE8226,30,,17,7,,,B
366747250,2018-12-31T00:04:58,57.77813,-152.41435,0.0,5.2,511.0,MICHELLE RENEE,IMO8852306,WDE5359,30,7,29,8,,30,B
367951000,2018-12-31T00:04:13,60.11718,-149.43127,0.0,169.7,511.0,CG MUSTANG,,NJSH,90,5,33,6,,55,A
366830940,2018-12-31T00:09:04,57.77711,-152.41228,0.0,-58.1,511.0,STORMBIRD,IMO8856053,WDH6748,30,8,24,7,,,B
367951000,2018-12-31T00:07:13,60.11718,-149.43122,0.0,0.0,511.0,CG MUSTANG,,NJSH,90,5,33,6,,55,A
367951000,2018-12-31T00:01:15,60.11722,-149.43126,0.0,0.0,511.0,CG MUSTANG,,NJSH,90,5,33,6,,55,A
368015160,2018-12-31T00:00:16,61.12174,-146.34274,0.0,0.0,255.0,,,,,5,,,,,A
368017000,2018-12-31T00:00:30,61.11260,-146.44546,9.5,90.1,90.0,,,,,0,,,,,B
368021640,2018-12-31T00:00:35,61.12183,-146.34176,0.0,-90.9,78.0,,,,,5,,,,,A
366918960,2018-12-31T00:01:24,59.43721,-151.71695,0.0,128.2,511.0,LAURA S.,IMO0000000,WYE7291,30,,18,6,,,B
368021640,2018-12-31T00:03:35,61.12179,-146.34175,0.0,-90.9,78.0,,,,,5,,,,,A
368023120,2018-12-31T00:04:14,61.11270,-146.38166,1.0,95.6,511.0,,,,,15,,,,,B
369332000,2018-12-31T00:05:57,61.11212,-146.38348,2.6,40.7,66.0,,,,,0,,,,,B
338205000,2018-12-31T00:00:00,60.78025,-148.14542,13.2,-133.4,277.0,AURORA,IMO7502332,WYM9567,60,0,71,17,3.9,,B
338205000,2018-12-31T00:06:44,60.78321,-148.20280,15.6,-133.4,277.0,AURORA,IMO7502332,WYM9567,60,0,71,17,3.9,,B
367071430,2018-12-31T00:07:53,57.77896,-152.41036,0.0,184.3,511.0,SIERRA SEAS,IMO0000000,WDI8067,30,,22,10,,,B
338205000,2018-12-31T00:08:55,60.78422,-148.22207,15.7,-132.9,278.0,AURORA,IMO7502332,WYM9567,60,0,71,17,3.9,,B
367427730,2018-12-31T00:08:53,57.78803,-152.39986,0.1,-59.2,511.0,OCEAN HOPE 3,IMO8306292,WDF2354,30,0,36,8,,30,B
367427730,2018-12-31T00:05:33,57.78811,-152.40000,0.0,-66.7,511.0,OCEAN HOPE 3,IMO8306292,WDF2354,30,0,36,8,,30,B
367427730,2018-12-31T00:03:13,57.78814,-152.40000,0.0,-65.2,511.0,OCEAN HOPE 3,IMO8306292,WDF2354,30,0,36,8,,30,B
367427730,2018-12-31T00:04:23,57.78812,-152.40000,0.0,-61.1,511.0,OCEAN HOPE 3,IMO8306292,WDF2354,30,0,36,8,,30,B
338205000,2018-12-31T00:05:38,60.78270,-148.19312,15.6,-133.7,277.0,AURORA,IMO7502332,WYM9567,60,0,71,17,3.9,,B
338205000,2018-12-31T00:07:50,60.78371,-148.21250,15.6,-134.1,277.0,AURORA,IMO7502332,WYM9567,60,0,71,17,3.9,,B
367427730,2018-12-31T00:07:44,57.78808,-152.39997,0.0,-57.3,511.0,OCEAN HOPE 3,IMO8306292,WDF2354,30,0,36,8,,30,B
338205000,2018-12-31T00:00:00,60.78456,-148.22841,15.7,-133.5,277.0,AURORA,IMO7502332,WYM9567,60,0,71,17,3.9,,B
338205000,2018-12-31T00:01:10,60.78070,-148.15410,13.3,-133.7,278.0,AURORA,IMO7502332,WYM9567,60,0,71,17,3.9,,B
366162640,2018-12-31T00:08:23,59.60386,-151.42135,0.0,-179.8,511.0,PANDALUS,,WDH3720,30,,17,,,0,B
367427730,2018-12-31T00:00:54,57.78807,-152.40000,0.1,-52.1,511.0,OCEAN HOPE 3,IMO8306292,WDF2354,30,0,36,8,,30,B
338205000,2018-12-31T00:03:25,60.78171,-148.17341,15.8,-133.8,277.0,AURORA,IMO7502332,WYM9567,60,0,71,17,3.9,,B
303349000,2018-12-31T00:07:47,61.12186,-146.34382,0.0,40.1,254.0,,,,,0,,,,,B
366941780,2018-12-31T00:04:12,57.78554,-152.41730,0.9,-180.1,222.0,PROVIDER,IMO7437654,WDB7392,30,15,32,9,,,B
366941780,2018-12-31T00:05:16,57.78493,-152.41788,3.1,182.7,157.0,PROVIDER,IMO7437654,WDB7392,30,15,32,9,,,A
367011410,2018-12-31T00:00:51,59.60614,-151.42492,0.0,195.5,511.0,KUSTATAN,IMO8856510,WAJ6882,30,0,26,8,,,B
367011410,2018-12-31T00:04:20,59.60615,-151.42493,0.0,0.0,511.0,KUSTATAN,IMO8856510,WAJ6882,30,0,26,8,,,B
367011410,2018-12-31T00:06:41,59.60616,-151.42497,0.0,0.0,511.0,KUSTATAN,IMO8856510,WAJ6882,30,0,26,8,,,B
366941780,2018-12-31T00:00:42,57.78562,-152.41714,0.0,9.5,242.0,PROVIDER,IMO7437654,WDB7392,30,15,32,9,,,B
351925000,2018-12-31T00:00:55,57.89734,-151.40580,10.3,-64.3,346.0,GLOBAL TRINITY,IMO9590735,3FYR4,70,0,169,27,9.8,70,B
366941780,2018-12-31T00:07:22,57.78367,-152.41565,2.6,122.5,120.0,PROVIDER,IMO7437654,WDB7392,30,15,32,9,,,B
351925000,2018-12-31T00:02:04,57.90060,-151.40722,10.5,-62.9,347.0,GLOBAL TRINITY,IMO9590735,3FYR4,70,0,169,27,9.8,70,B
367011410,2018-12-31T00:05:32,59.60614,-151.42495,0.0,0.0,511.0,KUSTATAN,IMO8856510,WAJ6882,30,0,26,8,,,B
351925000,2018-12-31T00:05:35,57.91043,-151.41164,10.5,-63.6,344.0,GLOBAL TRINITY,IMO9590735,3FYR4,70,0,169,27,9.8,70,B
366941780,2018-12-31T00:09:39,57.78312,-152.41196,4.2,88.8,75.0,PROVIDER,IMO7437654,WDB7392,30,15,32,9,,,A
351925000,2018-12-31T00:07:55,57.91700,-151.41464,10.6,-61.8,345.0,GLOBAL TRINITY,IMO9590735,3FYR4,70,0,169,27,9.8,70,B
