2017-01-02T00:50:51,366920980,44.20381,-67.93627,2.7,-182.4
2017-01-02T01:03:40,366920980,44.19884,-67.94783,2.9,-177.4
2017-01-02T01:07:11,366920980,44.19753,-67.95069,2.6,-167.9
2017-01-02T00:53:10,366920980,44.20295,-67.93843,3.0,-166.5
2017-01-02T01:00:11,366920980,44.20027,-67.94484,3.0,-169.5
2017-01-02T01:09:30,366920980,44.19675,-67.95267,2.8,-165.8
2017-01-02T01:14:00,366920980,44.19507,-67.95648,2.8,-173.6
2017-01-02T01:01:21,366920980,44.19981,-67.94586,2.9,-167.4
2017-01-02T01:12:50,366920980,44.19555,-67.95549,3.0,-159.2
2017-01-02T01:22:21,366920980,44.19173,-67.96372,2.8,-164.2
2017-01-02T01:06:01,366920980,44.19793,-67.94975,2.5,-169.9
2017-01-02T01:08:20,366920980,44.19717,-67.95166,2.6,-167.9
2017-01-02T01:10:31,366920980,44.1964,-67.95351,2.5,-173.0
2017-01-02T01:11:41,366920980,44.19595,-67.95448,2.4,-170.4
2017-01-02T01:17:30,366920980,44.19368,-67.95952,2.9,-174.5
2017-01-02T01:04:51,366920980,44.19838,-67.94881,2.7,-181.9
2017-01-02T01:05:17,367110280,44.20595,-68.08097,7.4,51.9
2017-01-02T01:11:06,367110280,44.21475,-68.06494,7.9,53.1
2017-01-02T01:06:27,367110280,44.20768,-68.07786,8.0,52.9
2017-01-02T01:21:06,367110280,44.22979,-68.0374,7.9,51.3
2017-01-02T01:28:11,366920980,44.18973,-67.96905,2.9,-166.9
2017-01-02T01:06:06,367092720,43.84225,-67.63465,1.4,-60.1
2017-01-02T01:16:21,366920980,44.19414,-67.9585,2.8,-173.7
2017-01-02T01:23:31,366920980,44.19132,-67.96475,2.6,-170.4
2017-01-02T01:15:11,366920980,44.19458,-67.95748,2.8,-175.9
2017-01-02T01:21:11,366920980,44.19213,-67.96262,2.9,-172.4
2017-01-02T01:18:41,366920980,44.19318,-67.96051,2.8,-174.0
2017-01-02T01:20:01,366920980,44.19259,-67.96159,2.8,-173.5
2017-01-02T01:39:40,366920980,44.18588,-67.97917,2.8,-179.5
2017-01-02T01:36:11,366920980,44.1872,-67.97623,2.5,-164.8
2017-01-02T01:33:51,366920980,44.18791,-67.97418,2.6,-171.7
2017-01-02T01:35:00,366920980,44.18755,-67.97521,2.9,-168.6
2017-01-02T01:38:32,366920980,44.18632,-67.97823,2.8,-171.9
2017-01-02T01:25:51,366920980,44.19049,-67.96688,2.8,-165.5
2017-01-02T01:27:01,366920980,44.1901,-67.96797,2.8,-160.1
2017-01-02T01:31:41,366920980,44.18863,-67.9723,2.7,-162.7
2017-01-02T01:42:00,366920980,44.18476,-67.98104,2.6,-182.8
2017-01-02T01:30:31,366920980,44.189,-67.97123,2.8,-167.5
2017-01-02T01:49:37,367092720,43.81521,-67.67261,5.9,-77.8
2017-01-02T01:24:42,366920980,44.19089,-67.9658,2.9,-163.5
2017-01-02T01:32:50,366920980,44.18825,-67.97333,2.8,-165.4
2017-01-02T01:51:21,366920980,44.18089,-67.98892,2.6,-171.9
2017-01-02T01:29:21,366920980,44.18939,-67.97018,3.0,-158.3
2017-01-02T01:45:31,366920980,44.18308,-67.98376,3.1,-173.4
2017-01-02T01:47:51,366920980,44.18219,-67.98585,2.6,-168.0
2017-01-02T01:40:51,366920980,44.18534,-67.98017,2.7,-177.4
2017-01-02T01:43:11,366920980,44.18415,-67.9819,2.6,-180.7
2017-01-02T01:44:20,366920980,44.1836,-67.98274,2.8,-180.8
2017-01-02T01:56:00,366920980,44.17904,-67.99274,2.7,-179.4
2017-01-02T01:57:11,366920980,44.17856,-67.99375,2.5,-170.4
2017-01-02T01:50:11,366920980,44.18138,-67.98797,2.8,-169.4
2017-01-02T01:56:07,367092720,43.82159,-67.67087,4.3,106.9
2017-01-02T01:52:30,366920980,44.18045,-67.9899,2.8,-170.7
2017-01-02T01:37:20,366920980,44.18681,-67.97724,2.8,-171.3
2017-01-02T01:46:40,366920980,44.18265,-67.9848,2.9,-168.6
2017-01-02T01:53:41,366920980,44.17999,-67.99089,2.6,-179.6
2017-01-02T01:54:50,366920980,44.17951,-67.99182,2.6,-185.2
2017-01-02T01:49:01,366920980,44.1818,-67.98694,2.8,-166.0
2017-01-02T02:00:41,366920980,44.17719,-67.99671,2.7,-169.4
2017-01-02T02:10:01,366920980,44.17341,-68.00425,2.8,-171.9
2017-01-02T01:58:21,366920980,44.17808,-67.9947,2.6,-176.3
2017-01-02T02:07:41,366920980,44.17443,-68.00242,2.6,-167.1
2017-01-02T02:11:10,366920980,44.17287,-68.00512,2.9,-179.2
2017-01-02T02:12:21,366920980,44.17231,-68.00605,2.9,-174.8
2017-01-02T02:08:51,366920980,44.17392,-68.00334,2.6,-176.7
2017-01-02T02:18:10,366920980,44.16989,-68.01089,2.8,-161.7
2017-01-02T01:59:31,366920980,44.17762,-67.9957,2.6,-171.0
2017-01-02T02:14:42,366920980,44.17131,-68.00798,2.9,-175.0
2017-01-02T02:22:50,366920980,44.16847,-68.01514,2.6,-164.7
2017-01-02T02:01:51,366920980,44.17677,-67.99773,2.8,-165.3
2017-01-02T02:19:07,367092720,43.82035,-67.67877,1.7,-97.9
2017-01-02T02:25:07,367092720,43.8218,-67.68101,2.5,-75.7
2017-01-02T02:03:01,366920980,44.17634,-67.99874,2.8,-167.8
2017-01-02T02:20:31,366920980,44.16913,-68.01301,2.8,-164.1
2017-01-02T02:25:01,366920980,44.1678,-68.01711,3.0,-166.3
2017-01-02T02:26:10,366920980,44.16732,-68.01803,2.8,-181.1
2017-01-02T02:04:11,366920980,44.17586,-67.9997,2.6,-173.6
2017-01-02T02:05:21,366920980,44.17535,-68.00058,2.6,-176.1
2017-01-02T02:06:31,366920980,44.17491,-68.00153,2.6,-172.7
2017-01-02T02:17:01,366920980,44.17029,-68.00982,2.3,-173.0
2017-01-02T02:19:21,366920980,44.16951,-68.01195,2.6,-165.6
2017-01-02T02:21:40,366920980,44.16887,-68.01409,2.7,-161.4
2017-01-02T02:24:00,366920980,44.16814,-68.01624,2.7,-164.3
2017-01-02T02:13:31,366920980,44.17179,-68.00701,2.8,-178.1
2017-01-02T02:31:59,367552230,43.5262,-68.99879,2.8,102.5
2017-01-02T02:34:31,367552230,43.52585,-68.99789,2.3,71.3
2017-01-02T02:38:30,367552230,43.52531,-68.99647,2.5,132.4
2017-01-02T02:39:34,367552230,43.52514,-68.99611,2.0,-155.1
2017-01-02T02:17:06,367092720,43.81997,-67.67815,1.2,-112.9
2017-01-02T02:33:07,367092720,43.82336,-67.68436,1.3,-101.9
2017-01-02T02:31:08,367092720,43.82295,-67.68356,1.7,-104.0
2017-01-02T02:15:50,366920980,44.17076,-68.00884,2.7,-179.5
2017-01-02T02:30:31,366920980,44.16549,-68.02138,2.6,-181.0
2017-01-02T02:36:21,366920980,44.16285,-68.02567,2.5,-174.2
2017-01-02T02:38:40,366920980,44.16183,-68.0274,2.8,-181.0
2017-01-02T02:27:20,366920980,44.16684,-68.01895,2.6,-169.4
2017-01-02T02:31:42,366920980,44.16497,-68.0223,2.4,-179.1
2017-01-02T02:34:01,366920980,44.16391,-68.02398,2.6,-183.4
2017-01-02T02:39:50,366920980,44.16134,-68.02828,2.5,-178.2
2017-01-02T02:41:00,366920980,44.16083,-68.0292,2.6,-169.8
2017-01-02T02:28:21,366920980,44.16638,-68.01972,3.1,-182.9
2017-01-02T02:29:22,366920980,44.16597,-68.02049,2.6,-179.1
2017-01-02T02:32:50,366920980,44.16442,-68.02311,2.6,-176.3
2017-01-02T02:40:38,367092720,43.82485,-67.68703,1.9,-58.3
2017-01-02T02:43:37,367092720,43.82558,-67.68789,1.4,3.7
2017-01-02T02:45:38,367092720,43.82586,-67.68859,1.2,-108.1
2017-01-02T02:35:11,366920980,44.16337,-68.02482,2.6,-184.0
2017-01-02T02:45:40,366920980,44.15905,-68.03302,2.9,-172.0
2017-01-02T02:46:51,366920980,44.15861,-68.034,2.8,-172.2
2017-01-02T02:37:30,366920980,44.16233,-68.02653,2.8,-178.1
2017-01-02T02:42:11,366920980,44.16037,-68.03018,2.9,-173.6
2017-01-02T02:52:40,366920980,44.15689,-68.03908,2.6,-166.3
2017-01-02T02:53:51,366920980,44.15655,-68.04008,2.6,-166.7
2017-01-02T02:44:31,366920980,44.15944,-68.03206,2.9,-176.7
2017-01-02T02:43:20,366920980,44.15988,-68.03108,2.8,-176.8
2017-01-02T02:48:01,366920980,44.15827,-68.03499,2.4,-168.0
2017-01-02T03:00:41,366920980,44.15431,-68.04576,2.8,-162.9
2017-01-02T03:03:00,366920980,44.15363,-68.04772,2.6,-161.0
2017-01-02T03:04:11,366920980,44.15324,-68.0487,2.6,-175.4
2017-01-02T03:05:22,366920980,44.15292,-68.04969,2.5,-162.8
2017-01-02T03:06:31,366920980,44.15257,-68.05064,2.4,-163.8
2017-01-02T02:56:11,366920980,44.15577,-68.04201,2.4,-168.3
2017-01-02T02:57:21,366920980,44.15536,-68.04299,2.6,-170.2
2017-01-02T02:58:30,366920980,44.15496,-68.0439,2.8,-171.5
2017-01-02T02:59:40,366920980,44.15463,-68.04489,2.3,-168.5
2017-01-02T02:57:37,367092720,43.82804,-67.68701,3.9,118.5
2017-01-02T03:11:11,366920980,44.15119,-68.05456,2.8,-162.6
2017-01-02T02:49:11,366920980,44.15792,-68.03603,2.8,-166.7
2017-01-02T02:50:20,366920980,44.15756,-68.03702,2.6,-170.2
2017-01-02T03:01:50,366920980,44.15398,-68.04672,2.6,-165.0
2017-01-02T03:13:31,366920980,44.15043,-68.05647,2.6,-172.8
2017-01-02T02:51:31,366920980,44.15722,-68.0381,2.8,-164.1
2017-01-02T02:55:00,366920980,44.15619,-68.04104,2.5,-167.6
2017-01-02T03:07:40,366920980,44.15221,-68.05163,2.4,-167.1
2017-01-02T03:10:01,366920980,44.15153,-68.05359,2.4,-165.9
2017-01-02T03:14:41,366920980,44.15008,-68.05744,2.3,-167.2
2017-01-02T03:15:51,366920980,44.14978,-68.05851,2.8,-156.4
2017-01-02T02:41:00,367552230,43.52487,-68.99563,1.0,76.2
2017-01-02T02:46:59,367552230,43.52412,-68.99354,4.8,109.5
2017-01-02T02:51:29,367552230,43.5236,-68.99192,4.5,108.2
2017-01-02T02:35:32,367552230,43.5257,-68.99753,1.2,141.4
